data,cod_acid,feridas,mortas,automovel,caminhonete,onibus_caminhao,bicicleta,moto,van,sem_informacao,Chuva,Precipitacao,TempMaxima,TempMinima,Insolacao,TempMedia,Umidade,Veloc_Vento,A2016,A2017,latitude,longitude,dist,Esquina
2016-02-01 00:30:00,2,1,0,1,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.5247,-46.49201,849.830758551245,0
2016-02-01 02:16:00,2,2,0,1,0,0,0,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.63796,-46.70014,323.508531157459,0
2016-02-01 03:00:00,2,1,0,0,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.58569,-46.8036,4311.80608025619,0
2016-02-01 05:10:00,2,0,1,1,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.44775,-46.70804,586.000515824929,0
2016-02-01 06:10:00,2,2,0,0,1,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.62839,-46.6287,202.015252447755,0
2016-02-01 06:20:00,4,0,1,0,0,1,0,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.5921,-46.44434,383.963224927369,0
2016-02-01 06:28:00,2,1,0,0,0,1,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.43518,-46.57517,3250.66472265082,0
2016-02-01 06:30:00,2,1,0,0,0,1,1,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.50099,-46.70636,34.9074556407255,0
2016-02-01 06:40:00,2,1,0,0,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.50045,-46.61433,242.876887778162,0
2016-02-01 07:03:00,2,1,0,1,0,0,1,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.59703,-46.52977,133.168621997756,0
2016-02-01 07:20:00,2,2,0,0,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.61708,-46.60924,461.660786015369,0
2016-02-01 07:55:00,2,1,0,0,0,1,1,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.54235,-46.58295,151.118413248421,0
2016-02-01 08:00:00,2,1,0,0,0,0,0,1,1,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.52208,-46.61091,125.38560529217,0
2016-02-01 08:19:00,2,1,0,0,0,1,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.5318,-46.52144,173.260727803894,1
2016-02-01 08:51:00,2,1,0,1,1,0,0,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.57068,-46.70368,197.703796558208,1
2016-02-01 09:00:00,4,1,0,1,0,0,0,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.52308,-46.62504,358.576337239041,0
2016-02-01 09:00:00,2,1,0,2,0,0,0,2,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.50561,-46.70513,167.455672937449,0
2016-02-01 10:30:00,2,1,0,1,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.52073,-46.74663,202.135336305469,0
2016-02-01 11:00:00,4,1,0,1,0,0,0,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.5486,-46.66199,255.832687928348,0
2016-02-01 11:21:00,2,0,1,0,0,1,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.50668,-46.69173,193.898341218386,0
2016-02-01 11:55:00,2,1,0,1,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.53336,-46.65239,164.41865915298,0
2016-02-01 12:00:00,2,1,0,1,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.5767,-46.7437,601.075026301268,0
2016-02-01 13:26:00,4,3,0,0,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.64545,-46.70771,209.175407705152,0
2016-02-01 14:00:00,2,1,0,1,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.57147,-46.60561,145.111613835693,0
2016-02-01 14:00:00,2,1,0,0,0,0,0,1,0,1,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.61063,-46.62791,372.270300848614,1
2016-02-01 14:30:00,2,1,0,1,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.6507,-46.69454,749.234211960025,0
2016-02-01 15:19:00,2,1,0,1,0,0,1,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.553,-46.63707,130.4550465097,1
2016-02-01 16:00:00,4,1,0,1,0,0,0,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.71347,-46.69139,788.203468909897,0
2016-02-01 16:00:00,2,1,0,0,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.64485,-46.72554,72.7418519742735,0
2016-02-01 16:20:00,4,1,0,1,0,0,0,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.54307,-46.64802,301.104606004733,0
2016-02-01 16:30:00,2,1,0,1,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.57898,-46.66135,140.266228207077,0
2016-02-01 16:58:00,2,1,0,0,1,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.56126,-46.64435,184.088863200714,0
2016-02-01 17:11:00,2,1,0,1,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.4894,-46.65092,521.878233829107,0
2016-02-01 17:24:00,2,1,0,1,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.58835,-46.67261,325.204474882224,0
2016-02-01 17:30:00,2,1,0,1,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.70288,-46.64755,384.851245248447,0
2016-02-01 17:45:00,2,2,0,1,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.47297,-46.66705,603.718157321569,0
2016-02-01 18:10:00,4,1,0,0,0,1,0,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.66599,-46.71929,728.242833824314,0
2016-02-01 18:20:00,2,2,0,0,0,0,0,2,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.62193,-46.62781,317.829989461682,1
2016-02-01 18:30:00,2,2,0,2,0,1,0,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.55596,-46.6994,739.521581799786,0
2016-02-01 18:30:00,4,1,0,0,0,0,0,0,0,1,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.67566,-46.7581,1583.92275869452,0
2016-02-01 19:00:00,2,1,0,1,0,1,0,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.53801,-46.64494,220.161903524014,0
2016-02-01 19:00:00,2,2,0,1,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.51502,-46.65442,67.700717576316,0
2016-02-01 19:30:00,4,1,0,0,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.52722,-46.4094,793.92604097162,0
2016-02-01 19:30:00,2,1,0,0,0,2,0,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.54677,-46.62257,601.419224647978,0
2016-02-01 20:30:00,2,2,0,0,0,1,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.5449,-46.51475,827.529687410717,1
2016-02-01 20:30:00,2,1,0,0,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.6399,-46.65298,378.820306734635,0
2016-02-01 20:45:00,2,1,0,0,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.45951,-46.60589,659.613090182813,0
2016-02-01 21:00:00,2,2,0,1,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.60104,-46.73296,764.268127142161,0
2016-02-01 21:10:00,2,1,0,1,0,0,1,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.6909,-46.6495,649.12092248144,0
2016-02-01 22:20:00,4,1,0,1,0,0,0,0,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.48858,-46.37562,1060.6563856566,0
2016-02-01 23:00:00,2,1,0,0,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.68117,-46.79645,1639.94275724042,0
2016-02-01 23:29:00,2,1,0,0,0,0,0,1,0,0,0,0,33.5,22.5,11.1,27.68,54.75,2.3,1,0,-23.63076,-46.69066,301.834356237165,0
2016-02-02 06:10:00,2,1,0,1,1,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.52491,-46.56951,229.413151279094,1
2016-02-02 06:20:00,2,1,0,2,0,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.6455,-46.62468,784.604232641345,0
2016-02-02 06:30:00,2,1,0,0,1,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.53095,-46.50229,299.917713791371,0
2016-02-02 06:48:00,4,1,0,0,0,0,0,0,0,1,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.53458,-46.6627,63.2880907649706,0
2016-02-02 07:36:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.46883,-46.63028,802.959939771577,0
2016-02-02 07:50:00,2,1,0,1,0,1,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.76513,-46.71688,1925.45575515195,0
2016-02-02 08:00:00,4,1,0,0,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.54068,-46.58919,459.573149254246,0
2016-02-02 08:09:00,4,1,0,1,0,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.57151,-46.74717,784.265258358397,0
2016-02-02 08:30:00,2,1,0,1,1,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.64301,-46.73672,463.891864380281,0
2016-02-02 08:35:00,2,2,0,0,0,1,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.56647,-46.46599,375.43556455275,0
2016-02-02 08:35:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.53486,-46.57513,426.305155229428,1
2016-02-02 08:39:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.57768,-46.56517,503.751782646449,1
2016-02-02 08:45:00,4,1,0,1,0,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.5472,-46.65488,216.221127035356,0
2016-02-02 09:26:00,4,3,0,0,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.62381,-46.64559,251.419598279426,0
2016-02-02 10:30:00,4,1,1,0,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.69049,-46.69793,147.921538504185,0
2016-02-02 11:00:00,2,2,0,0,1,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.63549,-46.66891,631.100397423052,0
2016-02-02 11:20:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.58242,-46.70227,547.629331747928,1
2016-02-02 12:22:00,2,1,0,2,0,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.53336,-46.6289,360.098418176837,0
2016-02-02 12:30:00,2,1,0,0,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.52523,-46.44104,312.975048269309,0
2016-02-02 12:30:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.66354,-46.69027,595.837361914237,0
2016-02-02 13:19:00,4,3,0,0,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.66222,-46.75368,925.170492865863,0
2016-02-02 13:36:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.60433,-46.53,377.904005859747,0
2016-02-02 13:45:00,2,1,0,1,2,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.52026,-46.58695,325.844850165852,1
2016-02-02 14:20:00,2,1,0,0,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.5889,-46.79367,3303.88865948436,0
2016-02-02 14:30:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.48432,-46.42276,653.576795284385,0
2016-02-02 14:30:00,4,1,0,1,0,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.60932,-46.47672,388.205279799999,1
2016-02-02 15:45:00,2,1,0,0,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.7185,-46.77753,1469.51799149262,0
2016-02-02 15:49:00,4,0,1,1,0,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.58551,-46.63782,268.134964026603,0
2016-02-02 16:00:00,2,1,0,1,2,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.59312,-46.62493,438.192942636312,0
2016-02-02 16:00:00,2,2,0,2,0,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.59762,-46.68835,239.179211029232,0
2016-02-02 16:30:00,4,1,0,0,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.4758,-46.66421,365.7591018691,0
2016-02-02 16:34:00,2,1,0,0,1,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.66225,-46.78816,249.569532970544,0
2016-02-02 16:40:00,2,1,0,0,0,1,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.55221,-46.61926,46.114478448637,0
2016-02-02 16:52:00,2,2,0,0,0,0,1,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.76388,-46.68751,817.993935577001,0
2016-02-02 17:00:00,2,1,0,0,0,1,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.63743,-46.59278,1702.88472893371,0
2016-02-02 17:00:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.64987,-46.72139,316.088335505463,0
2016-02-02 17:05:00,2,1,0,0,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.53681,-46.55676,392.331072462634,0
2016-02-02 17:07:00,4,1,0,0,1,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.50904,-46.54374,269.013522306555,0
2016-02-02 17:28:00,4,1,0,1,0,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.55459,-46.66251,60.75648991877,0
2016-02-02 17:30:00,2,1,0,2,0,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.51864,-46.58973,68.4825965811618,0
2016-02-02 18:00:00,2,2,0,2,0,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.47415,-46.6533,600.813932373888,0
2016-02-02 18:00:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.52073,-46.74663,202.135336305469,0
2016-02-02 18:00:00,4,1,0,0,0,0,0,0,0,1,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.6494,-46.7767,640.71565340347,0
2016-02-02 18:31:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.58844,-46.71584,408.268852560905,1
2016-02-02 18:40:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.49895,-46.60527,250.370255739486,0
2016-02-02 18:50:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.72349,-46.70708,821.971495135583,0
2016-02-02 19:00:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.62718,-46.70425,230.043442928858,0
2016-02-02 20:14:00,2,1,0,0,0,1,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.60146,-46.66593,447.85091703049,0
2016-02-02 20:20:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.58427,-46.69996,434.630764065685,0
2016-02-02 21:00:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.73285,-46.68873,633.010114291666,0
2016-02-02 21:19:00,4,1,0,1,0,0,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.66154,-46.78813,236.837259742548,1
2016-02-02 22:30:00,2,2,0,0,1,1,0,0,0,0,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.5632,-46.6112,53.6705188320897,1
2016-02-02 22:34:00,2,1,0,0,0,0,0,1,0,1,0,0,31.6,22.3,6.4,25.62,79,1.6,1,0,-23.56248,-46.6564,214.562606122231,1
2016-02-03 01:00:00,4,1,0,0,0,0,0,0,0,1,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.55665,-46.66423,137.507864816504,0
2016-02-03 04:00:00,2,0,1,1,0,0,0,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.5089,-46.38624,832.82126114241,0
2016-02-03 06:20:00,2,1,0,0,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.60591,-46.69701,123.485899901288,0
2016-02-03 06:49:00,2,1,0,1,0,2,0,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.49514,-46.70178,662.593394370151,0
2016-02-03 07:40:00,2,1,0,0,0,1,0,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.57985,-46.67806,295.166781576774,0
2016-02-03 07:40:00,2,1,0,1,0,0,1,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.72742,-46.69947,73.023150793472,0
2016-02-03 09:30:00,2,1,0,0,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.6177,-46.70158,12.2500660749801,0
2016-02-03 10:11:00,2,1,0,1,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.4891,-46.5786,432.438630357143,0
2016-02-03 10:15:00,2,1,0,0,1,0,1,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.60375,-46.74706,426.077781947485,1
2016-02-03 10:50:00,2,1,0,0,0,0,0,2,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.53256,-46.63207,3.12333494599838,0
2016-02-03 11:17:00,2,1,0,0,1,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.56994,-46.58741,144.589997686341,0
2016-02-03 11:47:00,2,1,0,1,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.63762,-46.71984,60.8198112847795,1
2016-02-03 12:00:00,2,1,0,1,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.581,-46.65949,158.709176703559,0
2016-02-03 12:00:00,2,1,0,1,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.56317,-46.67403,88.8545814207141,0
2016-02-03 12:00:00,2,2,0,0,0,0,0,1,0,1,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.58505,-46.74669,370.54785444967,0
2016-02-03 12:25:00,2,1,0,0,0,1,0,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.49378,-46.42659,732.247117675518,0
2016-02-03 12:50:00,2,2,0,0,0,1,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.65267,-46.65095,850.349543256604,0
2016-02-03 13:15:00,2,2,0,0,0,1,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.54985,-46.63036,227.405417208591,0
2016-02-03 13:31:00,2,1,0,1,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.52414,-46.63265,204.093841744793,0
2016-02-03 13:37:00,2,1,0,1,0,0,0,0,0,2,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.59563,-46.64153,322.210232104345,0
2016-02-03 13:55:00,4,0,1,0,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.65719,-46.76697,308.162876144492,0
2016-02-03 14:05:00,2,1,0,1,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.53674,-46.65325,111.029327901747,1
2016-02-03 14:10:00,2,1,0,1,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.47548,-46.68437,844.778751291626,0
2016-02-03 14:20:00,4,1,0,1,0,0,0,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.61939,-46.59614,647.491759233055,0
2016-02-03 15:24:00,4,1,0,0,1,0,0,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.53078,-46.7358,309.81859128239,0
2016-02-03 15:40:00,2,1,0,0,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.53666,-46.68018,594.824017877433,0
2016-02-03 15:45:00,4,1,0,0,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.59507,-46.44043,511.415484488535,0
2016-02-03 15:57:00,2,1,0,1,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.64527,-46.71324,345.977076408779,0
2016-02-03 16:30:00,2,2,0,0,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.42408,-46.59036,2748.70658675447,0
2016-02-03 16:30:00,4,1,0,0,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.53227,-46.63656,137.409799404677,0
2016-02-03 16:50:00,4,1,0,1,0,0,0,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.50765,-46.53384,278.752666732058,1
2016-02-03 17:15:00,2,15,0,0,0,2,0,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.62935,-46.66768,1041.2890448552,1
2016-02-03 17:21:00,2,1,0,1,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.55299,-46.70776,328.503398984166,1
2016-02-03 17:29:00,2,1,0,2,0,0,0,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.55638,-46.68552,347.61000420351,0
2016-02-03 17:40:00,2,1,0,0,0,1,0,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.54283,-46.51335,1030.95418523376,0
2016-02-03 17:58:00,2,1,0,1,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.48637,-46.59464,410.899310949771,0
2016-02-03 18:35:00,2,1,0,1,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.63257,-46.69235,367.282294949029,1
2016-02-03 18:40:00,2,1,0,1,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.55627,-46.63942,181.316367729164,0
2016-02-03 18:50:00,2,3,0,1,0,0,0,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.56382,-46.52256,418.738035286888,0
2016-02-03 19:00:00,2,1,0,0,0,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.61538,-46.71335,608.973305510463,0
2016-02-03 19:15:00,2,1,0,0,0,2,0,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.49793,-46.39628,548.448639337424,0
2016-02-03 19:27:00,4,0,1,1,0,0,0,0,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.54486,-46.45407,568.526557920961,1
2016-02-03 20:00:00,2,1,0,0,1,0,0,1,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.57674,-46.51621,801.23000394275,0
2016-02-03 22:40:00,2,1,0,0,0,0,0,2,0,0,1,4.8,31.8,20.4,7.5,25.14,74,2.45,1,0,-23.52073,-46.74663,202.135336305469,0
2016-02-04 03:00:00,2,0,1,1,0,0,0,0,0,0,1,3,29.3,21.3,1.8,24.96,76,2.25,1,0,-23.53604,-46.55519,212.985326233582,1
2016-02-04 06:28:00,2,1,0,1,0,0,0,1,0,0,1,3,29.3,21.3,1.8,24.96,76,2.25,1,0,-23.58039,-46.38925,2636.75730310158,0
2016-02-04 06:30:00,2,1,0,1,0,0,0,1,0,0,1,3,29.3,21.3,1.8,24.96,76,2.25,1,0,-23.55161,-46.43569,223.300779396213,0
2016-02-04 06:30:00,2,1,0,0,0,0,0,1,0,0,1,3,29.3,21.3,1.8,24.96,76,2.25,1,0,-23.52763,-46.46507,709.147051455908,0
2016-02-04 06:30:00,2,2,0,1,0,0,0,1,0,0,1,3,29.3,21.3,1.8,24.96,76,2.25,1,0,-23.58622,-46.72361,87.2143030019511,0
2016-02-04 07:00:00,2,1,0,1,0,0,1,0,0,0,1,3,29.3,21.3,1.8,24.96,76,2.25,1,0,-23.56868,-46.41368,870.786213239025,0
2016-02-04 07:00:00,2,1,0,0,1,0,0,1,0,0,1,3,29.3,21.3,1.8,24.96,76,2.25,1,0,-23.75417,-46.69858,1141.80212259767,0
2016-02-04 07:45:00,4,1,1,0,0,1,0,0,0,0,1,3,29.3,21.3,1.8,24.96,76,2.25,1,0,-23.50379,-46.65778,765.556400637591,0
2016-02-04 07:58:00,2,1,0,2,0,1,0,0,0,0,1,3,29.3,21.3,1.8,24.96,76,2.25,1,0,-23.49822,-46.68929,410.059235801589,0
2016-02-04 08:00:00,4,1,0,0,0,0,0,1,0,0,1,3,29.3,21.3,1.8,24.96,76,2.25,1,0,-23.68463,-46.64908,748.09113576546,0
2016-02-04 08:10:00,2,1,0,1,0,0,0,0,0,0,1,3,29.3,21.3,1.8,24.96,76,2.25,1,0,-23.45779,-46.61786,339.410117657879,0
2016-02-04 08:11:00,2,1,0,1,0,0,0,1,0,0,1,3,29.3,21.3,1.8,24.96,76,2.25,1,0,-23.60448,-46.69626,255.335089730132,0
2016-02-04 08:40:00,2,1,0,0,0,0,0,1,0,0,1,3,29.3,21.3,1.8,24.96,76,2.25,1,0,-23.50755,-46.64875,209.266274790973,0
